‰‡Ú‡;»ÕÕ ÔÎ‡Ú.; ¡ ;—‡Î¸‰Ó
01.01.2015;266020397;18210501022010000110;-1000
01.01.2015;266020397;18210904020020000110;-438,77
01.01.2015;266020397;18210904010020000110;-1792,16
01.01.2015;266020397;18210301000010000110;-8268,3
01.01.2015;266016432;18210909010010000110;-78,61
01.01.2015;266016432;18210909020070000110;-45,74
01.01.2015;266016432;18210301000010000110;-34,74
01.01.2015;266016432;18210101011010000110;-10,6
01.01.2015;266016432;18210101012020000110;-112,35
01.01.2015;266016432;18210901020040000110;-8
01.01.2015;266016432;18210904030010000110;-25,73
01.01.2015;266016432;18210604011020000110;-3134,21
01.01.2015;266016432;18210602010020000110;-11,78
01.01.2015;266016432;18210904010020000110;-1,05
01.01.2015;266016432;18210909030080000110;-37,11
01.01.2015;266016432;18210907032040000110;-51,78
01.01.2015;268024728;18210502010020000110;-1989,25
01.01.2015;266033660;18210502010020000110;-8968,16
01.01.2015;266032402;18210501012010000110;-44056,65
01.01.2015;266021023;18210301000010000110;-27,78
01.01.2015;266021023;18210901020040000110;-0,07
01.01.2015;266021023;18210907032040000110;-0,06
01.01.2015;266024923;18210501012010000110;-0,01
01.01.2015;266002479;18210501012010000110;-41,36
01.01.2015;266031092;18210501011010000110;-219,29
01.01.2015;268068242;18210502010020000110;-9856,4
01.01.2015;266029230;18210101012020000110;-219,96
01.01.2015;266029230;18210101011010000110;-27,71
01.01.2015;266029230;18210301000010000110;-4572
01.01.2015;266015728;18210102010010000110;0
01.01.2015;266015728;18210904030010000110;-1,2
01.01.2015;266015728;18210907032040000110;-0,13
01.01.2015;266015728;18210908030070000140;-0,67
01.01.2015;266015728;18210602010020000110;-11,52
01.01.2015;266015728;18210909010010000110;0
01.01.2015;266015728;18210301000010000110;299858
01.01.2015;266030973;18210101011010000110;-10
01.01.2015;266030973;18210101012020000110;-90
01.01.2015;266033639;18210101011010000110;-19,47
01.01.2015;266033639;18210101012020000110;-68,49
01.01.2015;266025518;18210301000010000110;-4005,9
01.01.2015;266025518;18210101012020000110;-320,28
01.01.2015;266015823;18211603010010000140;-150
01.01.2015;276026694;18210908020060000140;-16,8
01.01.2015;276026694;18210907052040000110;-0,34
01.01.2015;276026694;18210908040080000140;-96,02
01.01.2015;276026694;18210907032040000110;-41,73
01.01.2015;276026694;18210908060010000140;-2,47
01.01.2015;266016048;18210301000010000110;-8511,97
01.01.2015;266016048;18210101011010000110;-5620,47
01.01.2015;266016048;18210703000010000110;-0,91
01.01.2015;266016048;18210904010020000110;-1365,15
01.01.2015;266016048;18210901020040000110;-141,7
01.01.2015;266016048;18210101012020000110;-12234,43
01.01.2015;266016048;18210907032040000110;-11,77
01.01.2015;266027603;18210301000010000110;-331,13
01.01.2015;266027603;18210101012020000110;-87,3
01.01.2015;266027603;18210602010020000110;-52,84
01.01.2015;275057259;18210101011010000110;-3,54
01.01.2015;266015848;18210501011010000110;-37,59
01.01.2015;266007082;18210907052040000110;-0,01
01.01.2015;266007082;18210907032040000110;-1,69
01.01.2015;266007082;18210906010020000110;-100
01.01.2015;266007082;18210602010020000110;-62,86
01.01.2015;266026102;18211603010010000140;-5000
01.01.2015;266033854;18210301000010000110;-34,14
01.01.2015;266033854;18210502010020000110;-8,96
01.01.2015;266002990;18210606032040000110;-2931,69
01.01.2015;266031448;18210301000010000110;-6487,76
01.01.2015;266016168;18210904010020000110;-579,3
01.01.2015;266016168;18210904030010000110;-1550,32
01.01.2015;266016168;18210907052040000110;-1158,87
01.01.2015;266016168;18210907032040000110;-229,97
01.01.2015;266016168;18210301000010000110;-17008,36
01.01.2015;266028565;18210602010020000110;-0,09
01.01.2015;266028565;18210301000010000110;-1930,27
01.01.2015;266028565;18210101012020000110;-627,62
01.01.2015;266028565;18210101011010000110;-65,34
01.01.2015;266023239;18210301000010000110;-400
01.01.2015;266034382;18210101012020000110;-19,57
01.01.2015;266010021;18210907032040000110;-1,41
01.01.2015;266010021;18210908020060000140;-6745
01.01.2015;266010021;18210908040080000140;-81,93
01.01.2015;266010021;18210908030070000140;-1831,46
01.01.2015;266010021;18210901020040000110;-3115,03
01.01.2015;266010021;18210904020020000110;-4787,1
01.01.2015;266010021;18210102010010000110;-65,13
01.01.2015;266021224;18210501022010000110;-4550,66
01.01.2015;266033156;18210102010010000110;-822494,16
01.01.2015;266033156;18211603010010000140;-250
01.01.2015;266033156;18210101012020000110;-2160,88
01.01.2015;266033156;18210602010020000110;-3261,78
01.01.2015;266033156;18210101011010000110;-239,84
01.01.2015;266033156;18210301000010000110;-1356721,48
01.01.2015;266033156;18210604011020000110;-4,51
01.01.2015;266001027;18210904030010000110;-18,98
01.01.2015;266001027;18210907032040000110;-300,88
01.01.2015;266001027;18210502010020000110;-30,75
01.01.2015;266001027;18210904020020000110;-0,02
01.01.2015;266001027;18210901020040000110;-2,78
01.01.2015;266001027;18210904010020000110;-405,49
01.01.2015;266001027;18210907052040000110;-0,1
01.01.2015;266001027;18210906010020000110;-19,4
01.01.2015;266029537;18210909030080000110;-6
01.01.2015;266029537;18210909010010000110;-38
01.01.2015;266029537;18210301000010000110;-200
01.01.2015;266029537;18210909020070000110;-6
01.01.2015;266031060;18210909030080000110;-6
01.01.2015;266031060;18210301000010000110;-200
01.01.2015;266031060;18210909010010000110;-38
01.01.2015;266031060;18211603010010000140;-50
01.01.2015;266031060;18210909020070000110;-6
01.01.2015;266020968;18210909020070000110;-6
01.01.2015;266020968;18210602010020000110;-100
01.01.2015;266020968;18210907032040000110;-335,88
01.01.2015;266020968;18210301000010000110;-812103,05
01.01.2015;266020968;18210101012020000110;-51587,19
01.01.2015;266020968;18210909010010000110;-38
01.01.2015;266020968;18210101011010000110;-12872,87
01.01.2015;266020968;18211603010010000140;-50
01.01.2015;266020968;18210904030010000110;-15,65
01.01.2015;266020968;18210909030080000110;-6
01.01.2015;266016263;18210604011020000110;-15418,35
01.01.2015;266016263;18210301000010000110;-121216,64
01.01.2015;266016263;18210602010020000110;-56473,38
01.01.2015;266016263;18211603010010000140;-200
01.01.2015;266033220;18210301000010000110;-4800,8
01.01.2015;266033220;18210604011020000110;-166,82
01.01.2015;266033220;18210602010020000110;-3544,48
01.01.2015;266030797;18210502010020000110;-18127,55
01.01.2015;266030797;18210604011020000110;-2008,5
01.01.2015;266032949;18210301000010000110;-32,89
01.01.2015;266024440;18210101011010000110;-56
01.01.2015;266024440;18210101012020000110;-300,08
01.01.2015;266024440;18210301000010000110;-65,26
01.01.2015;266021055;18210901020040000110;-31,66
01.01.2015;266021055;18210907032040000110;-296,23
01.01.2015;266018447;18210907032040000110;-116,45
01.01.2015;266018447;18210904010020000110;-1180,97
01.01.2015;266018447;18210703000010000110;-4,13
01.01.2015;266018447;18210906010020000110;-0,66
01.01.2015;266018447;18210602010020000110;-718,7
01.01.2015;266018447;18210909030080000110;-0,03
01.01.2015;266018447;18210901020040000110;-61,71
01.01.2015;266018447;18210907052040000110;-2,35
01.01.2015;266018447;18210904030010000110;-287,6
01.01.2015;266023951;18210301000010000110;-331,15
01.01.2015;266019828;18210907032040000110;-276,2
01.01.2015;266019828;18210904010020000110;-620,91
01.01.2015;266019828;18210501030010000110;-0,02
01.01.2015;266019828;18210901020040000110;-8
01.01.2015;266019828;18210904030010000110;-524,35
01.01.2015;266019828;18210906010020000110;-1789,41
01.01.2015;266024240;18210909030080000110;-26,89
01.01.2015;266024240;18210301000010000110;-8048,51
01.01.2015;266024240;18210604011020000110;-392,43
01.01.2015;266024240;18210602010020000110;-514,88
01.01.2015;266022891;18210101012020000110;-7207215,64
01.01.2015;266022891;18210602010020000110;-2922,56
01.01.2015;266022891;18211603010010000140;-3350
01.01.2015;266022891;18210909020070000110;-1307,2
01.01.2015;266022891;18210101011010000110;-2660883,25
01.01.2015;266022891;18210909030080000110;-1384,85
01.01.2015;266022891;18210301000010000110;-7808733,63
01.01.2015;266022891;18210909010010000110;-9635,53
01.01.2015;266030042;18210604011020000110;-12333,04
01.01.2015;266030042;18210602010020000110;-8077,81
01.01.2015;266030042;18210909010010000110;-47978,69
01.01.2015;266022651;18210906010020000110;-200
01.01.2015;266022651;18211603010010000140;-223,71
01.01.2015;266022651;18210301000010000110;-23229,26
01.01.2015;266022651;18210907032040000110;-41,48
01.01.2015;266022651;18210101012020000110;-3600
01.01.2015;266022651;18210101011010000110;-400
01.01.2015;266034248;18210101011010000110;-2,42
01.01.2015;266024610;18210301000010000110;-1100
01.01.2015;266024610;18211603010010000140;-200
01.01.2015;266023895;18210501012010000110;-35,1
01.01.2015;266032843;18210101011010000110;-138,46
01.01.2015;266032843;18210101012020000110;-1145,26
01.01.2015;266025067;18210602010020000110;-9,62
01.01.2015;266013449;18210101012020000110;-127
01.01.2015;266013449;18210901020040000110;-8,91
01.01.2015;266013449;18210904010020000110;-2,82
01.01.2015;266013449;18210909030080000110;-0,01
01.01.2015;266013449;18210101011010000110;-2,09
01.01.2015;266013449;18210301000010000110;-100
01.01.2015;266015830;18210904010020000110;-737,98
01.01.2015;266015830;18210908030070000140;-771,19
01.01.2015;266015830;18210908040080000140;-1,2
01.01.2015;266015830;18210907032040000110;-120,81
01.01.2015;266012727;18210907052040000110;-0,1
01.01.2015;266012727;18211603010010000140;-50
01.01.2015;266025645;18210501012010000110;-40909,37
01.01.2015;266028798;18210909020070000110;-0,19
01.01.2015;266028798;18210101012020000110;-8,84
01.01.2015;266028798;18210909010010000110;-1,09
01.01.2015;266028798;18210909030080000110;-1,38
01.01.2015;266028798;18210101011010000110;-14,36
01.01.2015;266028798;18210301000010000110;-0,76
01.01.2015;266010864;18210101012020000110;0
01.01.2015;266010864;18210602010020000110;-1325,45
01.01.2015;266010864;18210101011010000110;0
01.01.2015;266010864;18210301000010000110;-58441,63
01.01.2015;266027321;18210502010020000110;-50561
01.01.2015;266024000;18210101011010000110;-50570
01.01.2015;266024000;18210101012020000110;-455127
01.01.2015;266002239;18210301000010000110;-11475,33
01.01.2015;266002239;18210101011010000110;-96040,53
01.01.2015;266002239;18210101012020000110;-864361,76
01.01.2015;266019585;18210907032040000110;-71,3
01.01.2015;266019585;18210904010020000110;-309,67
01.01.2015;266000070;18210909020070000110;-127,38
01.01.2015;266000070;18210101011010000110;-4308,24
01.01.2015;266000070;18210907032040000110;-356,49
01.01.2015;266000070;18210905050010000110;-703,17
01.01.2015;266000070;18210501022010000110;-1787,27
01.01.2015;266000070;18210907052040000110;-2257,38
01.01.2015;266000070;18210501030010000110;-642,84
01.01.2015;266000070;18210101012020000110;-3134,54
01.01.2015;266000070;18210904010020000110;-11114,57
01.01.2015;266000070;18210908060010000140;-1,94
01.01.2015;266000070;18210904030010000110;-11608,06
01.01.2015;266000070;18210904020020000110;-2,24
01.01.2015;266000070;18210901020040000110;-1855,14
01.01.2015;266000070;18210301000010000110;-30423,28
01.01.2015;266000070;18210906010020000110;-6665,82
01.01.2015;266021873;18211603010010000140;-210,08
01.01.2015;266030081;18210501011010000110;-922,7
01.01.2015;266025420;18210101012020000110;-900
01.01.2015;266025420;18210301000010000110;-1915
01.01.2015;266025420;18211603010010000140;-941,78
01.01.2015;266021545;18210301000010000110;-1000
01.01.2015;266029706;18210301000010000110;-390
01.01.2015;266023503;18210301000010000110;-1958,73
01.01.2015;266023503;18211606000010000140;-45000
01.01.2015;266023503;18210501012010000110;-233,66
01.01.2015;266023503;18210502010020000110;-173,95
01.01.2015;266023366;18210502020020000110;-1001,23
01.01.2015;266023366;18210909030080000110;-0,01
01.01.2015;266023366;18210301000010000110;-612177,26
01.01.2015;266023366;18210501012010000110;-142419,58
01.01.2015;266023366;18210101012020000110;-48,49
01.01.2015;266023447;18211603010010000140;-1000
01.01.2015;266023447;18210501022010000110;-200
01.01.2015;266028903;18210502020020000110;-16,46
01.01.2015;266026550;18210301000010000110;-555,2
01.01.2015;266020132;18210301000010000110;-100
01.01.2015;266020132;18210904020020000110;-100
01.01.2015;266020132;18210901020040000110;-8
01.01.2015;266020132;18210101012020000110;-67
01.01.2015;266020132;18210904010020000110;-100
01.01.2015;266020132;18210907032040000110;-196,97
01.01.2015;266020132;18210101011010000110;-25
01.01.2015;266016584;18210602010020000110;-8,66
01.01.2015;266016584;18210301000010000110;-29,08
01.01.2015;266017556;18210301000010000110;-35219,34
01.01.2015;266017556;18210907032040000110;-1,31
01.01.2015;266017556;18210904030010000110;-72,34
01.01.2015;266017556;18210907052040000110;-0,13
01.01.2015;266017556;18210904010020000110;-278,68
01.01.2015;266024264;18210501012010000110;-52367,39
01.01.2015;266024521;18210602010020000110;-2,44
01.01.2015;266014040;18210907032040000110;-94,5
01.01.2015;266014040;18211603010010000140;-200
01.01.2015;266014040;18210906010020000110;-100
01.01.2015;266014040;18210904010020000110;-0,13
01.01.2015;266014040;18210901020040000110;-0,46
01.01.2015;266014040;18210602010020000110;-3,79
01.01.2015;266014040;18210904030010000110;-0,01
01.01.2015;266011434;18210301000010000110;-3076,68
01.01.2015;266011434;18210502010020000110;-20013,14
01.01.2015;266000030;18210907032040000110;-11,51
01.01.2015;266000030;18210905050010000110;-1363,34
01.01.2015;266000030;18210101012020000110;-109,85
01.01.2015;266000030;18210904010020000110;-19,66
01.01.2015;266000030;18210901020040000110;-27,49
01.01.2015;266000030;18210908040080000140;-332,66
01.01.2015;266000030;18210904030010000110;-18,61
01.01.2015;266026529;18210502010020000110;-39759,9
01.01.2015;242008665;18210501030010000110;-9,95
01.01.2015;266011280;18210909030080000110;-0,02
01.01.2015;266017316;18210703000010000110;-0,04
01.01.2015;266017316;18210301000010000110;-300
01.01.2015;266017316;18210907032040000110;-48,79
01.01.2015;266017316;18210909010010000110;-50
01.01.2015;266017316;18210101012020000110;-94
01.01.2015;266017316;18210101011010000110;-98
01.01.2015;266017316;18210901020040000110;-8
01.01.2015;266017316;18210904010020000110;-244,08
01.01.2015;266017316;18210909030080000110;-23,34
01.01.2015;7725238003;18211603010010000140;-1500
01.01.2015;266019786;18210904010020000110;-43,08
01.01.2015;266019786;18210907032040000110;-417,28
01.01.2015;266027258;18211603010010000140;-700
01.01.2015;266027258;18210301000010000110;-1000
01.01.2015;266027258;18210101012020000110;-219
01.01.2015;266027258;18210101011010000110;-81
01.01.2015;266020654;18210501021010000110;-14,93
01.01.2015;266022669;18210907032040000110;-0,31
01.01.2015;266022669;18210602010020000110;-7,96
01.01.2015;266022669;18210904010020000110;-0,81
01.01.2015;266022669;18211606000010000140;-30000
01.01.2015;266033364;18210501050010000110;-360,21
01.01.2015;266022820;18210501030010000110;-23075,27
01.01.2015;266022820;18210501022010000110;-200
01.01.2015;266028540;18210301000010000110;-30465,67
01.01.2015;266028540;18210301000010000110;-3051,25
01.01.2015;266028540;18210602010020000110;-100,86
01.01.2015;266030525;18210301000010000110;-3020,99
01.01.2015;266030525;18211603010010000140;-450
01.01.2015;266030525;18210101011010000110;-4722,49
01.01.2015;266030525;18210101012020000110;-42505,44
01.01.2015;266031712;18211603010010000140;-200
01.01.2015;266022563;18210502020020000110;-11573,92
01.01.2015;266020291;18210909010010000110;-1794,4
01.01.2015;266020291;18210101011010000110;-331,12
01.01.2015;266020291;18210909030080000110;-474,75
01.01.2015;266020291;18210101012020000110;-4,22
01.01.2015;266020291;18210301000010000110;-519,52
01.01.2015;266020291;18210904030010000110;-126,88
01.01.2015;266020291;18210909020070000110;-529,3
01.01.2015;266020291;18210901020040000110;-143,97
01.01.2015;266020291;18210907032040000110;-253,48
01.01.2015;266030275;18210101012020000110;-6958,45
01.01.2015;266030275;18210101011010000110;-2528,78
01.01.2015;266030275;18210909020070000110;-165,51
01.01.2015;266030275;18211603010010000140;-100
01.01.2015;266022972;18210101011010000110;-21,46
01.01.2015;266022972;18210909030080000110;-36
01.01.2015;266022972;18210602010020000110;-100
01.01.2015;266022972;18210101012020000110;-44,51
01.01.2015;266022972;18210301000010000110;-1062,06
